,gameId,playId,nflId,frameId,frameType,jerseyNumber,club_x,event,inMotionAtBallSnap,shiftSinceLineset,motionSinceLineset,wasRunningRoute,routeRan,yardsToGo,possessionTeam,defensiveTeam,yardlineNumber,absoluteYardlineNumber,pff_manZone,position,o_std,dir_std,x_std,y_std,s_std,a_std,dis_std,los_std,num_qbs,num_rbs,num_tes,num_wrs,num_lbs,num_dbs,playerType,delta_x,delta_y,delta_s,delta_a,delta_dir,delta_o,distFromLOS,numWRsLeft,numWRsRight,club_y,x_ball,y_ball,distFromBall,fieldSide,nflId_closest_DEF,min_def_distance,expectedPointsAdded,max_speed,mean_speed,motionType_orig,offenseFormation_orig,motionType_fly,motionType_jet,motionType_orbit,motionType_other,motionType_return,motionType_short,is_EMPTY,is_I_FORM,is_JUMBO,is_PISTOL,is_SHOTGUN,is_SINGLEBACK,is_2x1,is_2x2,is_3x1,is_3x2,is_4x1,down_1,down_2,down_3,down_4,quarter_1,quarter_2,quarter_3,quarter_4
188,2022101602,748,44817.0,164,SNAP,84.0,NYJ,ball_snap,False,False,True,1.0,GO,10,NYJ,GB,15,95,Man,WR,282.34,253.82999999999998,22.89,19.493333333333332,0.23,0.09,0.04,25,2,2.0,2.0,6.0,4.0,10.0,WR,-0.3199999999999932,-13.360000000000007,-4.68,-1.99,80.44,91.52999999999997,2.1099999999999994,2,2,football,24.989997863769503,23.373334248860637,3.8800009155273045,right,44911.0,5.6708112294450395,0.6344856012631982,10.01,4.550117934830086,fly,SINGLEBACK,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
189,2022101602,748,54475.0,164,SNAP,17.0,NYJ,ball_snap,True,False,True,1.0,CROSS,10,NYJ,GB,15,95,Man,WR,342.28999999999996,6.769999999999982,21.92,20.513333333333335,6.25,2.64,0.61,25,2,2.0,2.0,6.0,4.0,10.0,WR,-0.8400000000000034,3.710000000000001,6.25,2.64,-343.15,58.27999999999997,3.0799999999999983,2,2,football,24.989997863769503,23.373334248860637,2.8600009155273014,right,44911.0,6.663767703034068,-1.0683134264769392,9.63,4.356589328844324,short,SINGLEBACK,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
190,2022101602,938,47970.0,99,SNAP,88.0,GB,ball_snap,True,False,True,1.0,FLAT,5,GB,NYJ,30,80,Man,WR,177.94000000000005,176.65999999999997,76.76,26.81,7.9,0.97,0.8,80,2,2.0,2.0,6.0,4.0,10.0,WR,0.0,-11.739999999999998,4.73,-3.55,-9.840000000000032,23.710000000000036,3.239999999999995,2,2,football,78.8000030517578,29.8700008392334,3.0600008392333997,right,47881.0,7.370678394829057,-0.684035386191681,9.65,4.266048632218845,fly,SHOTGUN,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
191,2022101602,1351,44817.0,96,SNAP,84.0,NYJ,ball_snap,True,False,True,1.0,GO,10,NYJ,GB,8,18,Man,WR,112.60000000000002,166.52999999999997,15.88,35.28,1.91,1.94,0.2,18,2,,4.0,6.0,2.0,12.0,WR,0.3600000000000012,-2.8500000000000014,-1.7300000000000002,0.8399999999999999,-10.700000000000045,-43.75,2.119999999999999,2,2,football,17.4699993133545,23.9200000762939,-11.359999923706102,left,46087.0,3.101048209880006,0.6344856012631982,10.01,4.550117934830086,short,EMPTY,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
192,2022101602,1632,53514.0,116,SNAP,8.0,GB,ball_snap,True,False,True,1.0,CROSS,10,GB,NYJ,25,85,Man,WR,9.490000000000009,6.259999999999991,32.03,17.503333333333337,6.48,1.97,0.65,35,2,2.0,2.0,6.0,4.0,10.0,WR,-0.35999999999999943,2.780000000000001,2.1100000000000003,-3.0700000000000003,-2.269999999999982,-331.9,2.969999999999999,2,2,football,34.860000610351605,23.363334019978836,5.860000686645499,right,53583.0,6.0660118694245915,-1.1661727718310404,9.08,4.003097949886104,short,SHOTGUN,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
193,2022101602,1749,46705.0,129,SNAP,13.0,GB,ball_snap,,True,,1.0,GO,4,GB,NYJ,47,57,Man,WR,270.91,266.0,61.78,15.583333333333336,0.15,0.12,0.03,63,2,2.0,2.0,6.0,4.0,10.0,WR,1.2000000000000028,-13.66,-4.81,-1.5899999999999999,90.12,89.27000000000004,1.2199999999999989,2,2,football,62.7900009155273,26.313332875569635,10.7299995422363,right,54469.0,2.207826985975122,0.24938868574099654,9.64,4.283114722195193,fly,SHOTGUN,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
194,2022101602,1778,54597.0,102,SNAP,87.0,GB,ball_snap,True,False,True,1.0,GO,3,GB,NYJ,46,56,Man,WR,240.45999999999998,186.92000000000002,61.48,22.283333333333335,4.57,1.99,0.46,64,2,2.0,2.0,6.0,4.0,10.0,WR,-0.5100000000000051,-14.919999999999998,1.7700000000000005,-0.5599999999999998,12.120000000000061,49.72999999999996,2.520000000000003,2,2,football,63.4199981689453,29.323333104451535,7.0399997711182,right,46186.0,3.671103376370661,-0.7457097966107551,9.99,4.424618791054691,fly,SHOTGUN,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
195,2022101602,1881,44817.0,94,SNAP,84.0,NYJ,ball_snap,False,False,True,1.0,GO,2,NYJ,GB,35,75,Man,WR,101.49000000000001,218.91999999999996,73.02,33.86,0.09,0.44,0.01,75,2,2.0,2.0,6.0,2.0,10.0,WR,0.14999999999999147,-3.969999999999999,-2.8000000000000003,-1.32,37.89999999999998,-39.039999999999964,1.980000000000004,2,2,football,74.6999969482422,29.9699993133545,-3.8900006866455,left,42485.0,4.433057635537803,0.6344856012631982,10.01,4.550117934830086,short,SHOTGUN,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
196,2022101602,2317,46705.0,112,SNAP,13.0,GB,ball_snap,True,False,True,1.0,HITCH,3,GB,NYJ,46,64,Man,WR,273.9,321.57,54.2,39.93333333333334,1.75,2.07,0.18,56,2,4.0,2.0,4.0,4.0,10.0,WR,0.8599999999999994,20.36,-2.18,-1.5700000000000003,321.17,-85.46000000000004,1.7999999999999972,2,2,football,55.980003356933594,29.333333333333336,-10.600000000000001,left,46211.0,6.83814302278038,0.24938868574099654,9.64,4.283114722195193,fly,SHOTGUN,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
197,2022101602,3144,53514.0,85,SNAP,8.0,GB,ball_snap,,True,,1.0,FLAT,1,GB,NYJ,34,44,Man,WR,92.35000000000002,63.79000000000002,42.28,31.41,0.07,0.02,0.01,44,2,2.0,2.0,6.0,4.0,10.0,WR,-0.11999999999999744,-0.6800000000000033,-1.6199999999999999,-2.15,-118.79000000000002,-26.389999999999986,1.7199999999999989,2,2,football,44.1399993896484,26.9400005340576,-4.469999465942401,left,53583.0,5.673023885019348,-1.1661727718310404,9.08,4.003097949886104,short,SINGLEBACK,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
198,2022101601,1040,42347.0,138,SNAP,2.0,CLE,ball_snap,True,False,True,1.0,SLANT,6,CLE,NE,23,87,Man,WR,103.0,163.70000000000005,83.97,21.08,2.7,3.1,0.28,87,2,2.0,4.0,4.0,2.0,12.0,WR,-0.060000000000002274,-15.730000000000004,-0.20999999999999996,-0.9099999999999997,-22.66999999999996,-1.25,3.030000000000001,2,2,football,86.0699996948242,29.1200008392334,8.0400008392334,right,42116.0,4.118859065323794,0.41580697675235595,10.21,4.15198239542582,fly,SHOTGUN,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
199,2022101601,1267,54564.0,135,SNAP,18.0,CLE,ball_snap,False,True,True,1.0,HITCH,8,CLE,NE,15,25,Man,WR,85.63999999999999,78.40999999999997,23.81,42.8,0.06,0.05,0.04,25,1,1.0,1.0,3.0,2.0,5.0,WR,,,,,,,1.1900000000000013,2,2,football,24.9099998474121,23.5,-19.299999999999997,left,54550.0,8.25811721883384,0.41346609677632595,8.59,3.9780546369518333,other,SHOTGUN,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
200,2022101601,1500,48097.0,89,SNAP,16.0,NE,ball_snap,True,False,True,1.0,SCREEN,10,NE,CLE,45,65,Man,WR,187.45999999999998,175.41999999999996,51.31,29.743333333333336,6.95,0.42,0.69,55,2,2.0,2.0,6.0,2.0,10.0,WR,-0.28999999999999204,-6.449999999999999,3.1500000000000004,-4.68,-4.5,47.920000000000016,3.6899999999999977,2,2,football,54.4100036621094,29.893332799275736,0.14999946594240043,right,53455.0,7.051879182175484,0.5331667386441648,9.05,4.393307483520744,jet,SHOTGUN,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
201,2022101601,1790,53520.0,175,SNAP,10.0,CLE,ball_snap,False,True,True,1.0,IN,5,CLE,NE,34,44,Man,WR,52.06999999999999,358.28999999999996,42.38,8.04,0.0,0.0,0.01,44,2,2.0,2.0,6.0,2.0,12.0,WR,0.9000000000000057,-9.84,-3.71,-2.2,165.17999999999995,-110.68,1.6199999999999974,2,2,football,43.8300018310547,29.3299999237061,21.2899999237061,right,54586.0,8.616292706262941,-0.1229426075393963,10.34,5.9312368972746325,short,EMPTY,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
202,2022101601,2092,48097.0,105,SNAP,16.0,NE,ball_snap,True,False,True,1.0,GO,9,NE,CLE,26,36,Man,WR,8.639999999999986,357.93000000000006,32.87,27.99,7.05,1.73,0.72,36,2,2.0,4.0,4.0,2.0,8.0,WR,-0.25,10.689999999999998,1.33,-0.81,0.3500000000001364,-13.28000000000003,3.1300000000000026,2,2,football,34.9599990844727,23.9500007629395,-4.039999237060499,left,52505.0,8.909287289115783,0.5331667386441648,9.05,4.393307483520744,fly,SHOTGUN,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
203,2022101601,2216,42357.0,122,SNAP,1.0,NE,ball_snap,True,False,True,1.0,POST,2,NE,CLE,2,108,Man,WR,70.63999999999999,11.519999999999982,105.41,32.93,1.64,1.89,0.17,108,2,2.0,2.0,6.0,2.0,10.0,WR,0.4200000000000017,20.16,-0.10000000000000009,-0.9299999999999999,-342.79999999999995,21.399999999999977,2.5900000000000034,2,2,football,108.23999786377,23.3999996185303,-9.530000381469701,left,47829.0,3.865979824054966,-2.50836557638831,9.34,4.610950378469302,fly,SHOTGUN,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
204,2022101601,3868,48097.0,115,SNAP,16.0,NE,ball_snap,,True,,1.0,CORNER,7,NE,CLE,44,54,Man,WR,203.93,300.22,64.34,15.123333333333335,0.28,0.21,0.05,66,2,2.0,4.0,4.0,2.0,8.0,WR,0.6800000000000068,-13.2,-5.1499999999999995,-1.46,128.74,30.130000000000052,1.6599999999999966,2,2,football,65.84000015258789,23.873334248860637,8.750000915527302,right,54533.0,3.003081750469003,0.5331667386441648,9.05,4.393307483520744,fly,SINGLEBACK,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
205,2022101601,4436,54667.0,139,SNAP,12.0,CLE,ball_snap,,True,,1.0,HITCH,3,CLE,NE,37,73,Man,WR,85.27999999999997,118.61000000000001,70.68,13.65,0.05,0.11,0.03,73,2,2.0,2.0,6.0,6.0,10.0,WR,0.27000000000001023,-17.200000000000003,-3.0,-3.8600000000000003,-66.43999999999994,-71.91000000000008,2.319999999999993,2,2,football,72.7200012207031,25.7800006866455,12.1300006866455,right,47826.0,6.033448433524562,-1.50409206002951,9.15,4.6984697217675935,fly,SHOTGUN,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
206,2022101600,2167,42899.0,125,SNAP,14.0,ATL,ball_snap,True,False,True,1.0,SCREEN,3,ATL,SF,7,103,Man,WR,194.61,208.27999999999997,95.12,25.91,6.54,2.73,0.65,103,2,2.0,2.0,6.0,4.0,10.0,WR,-4.780000000000001,-7.180000000000003,1.29,0.78,11.460000000000036,4.899999999999977,7.8799999999999955,2,2,football,102.919998168945,26.3400001525879,0.43000015258790114,right,46139.0,11.635609137471047,1.4155431143590245,10.31,5.414700043159258,orbit,SHOTGUN,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
207,2022101600,2765,48374.0,120,SNAP,17.0,ATL,ball_snap,True,False,True,1.0,FLAT,2,ATL,SF,47,57,Man,WR,187.45,181.76,61.23,20.403333333333336,6.15,1.01,0.62,63,2,2.0,2.0,6.0,4.0,10.0,WR,-0.04000000000000625,-7.579999999999998,3.3100000000000005,-3.58,5.67999999999995,-24.03000000000003,1.7700000000000031,2,2,football,63.2900009155273,23.633332570393836,3.2299992370605004,right,53601.0,4.877550614806571,0.25705747669174667,10.03,4.657449636837057,fly,SHOTGUN,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
208,2022101300,157,46276.0,97,SNAP,19.0,CHI,ball_snap,,True,,1.0,FLAT,10,CHI,WAS,49,61,Man,WR,293.8,4.460000000000036,56.3,33.18333333333334,0.07,0.02,0.01,59,1,1.0,2.0,2.0,1.0,5.0,WR,,,,,,,2.700000000000003,2,2,football,58.4700012207031,29.513333638509135,-3.6699996948242024,left,53592.0,3.9069809316145916,-1.9734478704864167,9.58,4.500790051207023,other,SINGLEBACK,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
209,2022101300,291,44852.0,153,SNAP,10.0,WAS,ball_snap,,True,,1.0,OUT,7,WAS,CHI,26,36,Man,WR,97.19,307.56999999999994,33.84,17.01,0.33,1.2,0.04,36,2,2.0,2.0,6.0,2.0,10.0,WR,0.030000000000001137,5.170000000000002,-0.23999999999999994,-0.16000000000000014,298.92999999999995,11.75,2.1599999999999966,2,2,football,35.7799987792969,29.8299999237061,12.8199999237061,right,54504.0,6.010274536158888,-0.6064067902830983,10.14,4.000717774762551,short,SHOTGUN,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
210,2022101300,610,46276.0,128,SNAP,19.0,CHI,ball_snap,False,False,True,1.0,FLAT,5,CHI,WAS,5,15,Man,WR,239.43,277.53,103.34,23.913333333333334,0.24,0.03,0.04,105,2,2.0,2.0,6.0,2.0,10.0,WR,0.10000000000000853,-14.29,-0.2,-1.26,104.63,10.810000000000002,1.6599999999999966,2,2,football,105.0900001525879,29.753333409627235,5.840000076293901,right,53642.0,6.489291178549471,-1.9734478704864167,9.58,4.500790051207023,fly,SHOTGUN,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
211,2022101300,1240,46276.0,128,SNAP,19.0,CHI,ball_snap,False,False,True,1.0,POST,3,CHI,WAS,44,66,Man,WR,100.70999999999998,97.63999999999999,63.92,17.92,0.19,0.21,0.02,66,2,2.0,2.0,6.0,2.0,10.0,WR,0.5500000000000043,-17.97,-0.21999999999999997,-0.55,-99.00999999999999,-5.660000000000025,2.0799999999999983,2,2,football,65.2699966430664,29.7399997711182,11.819999771118198,right,53642.0,5.881028821558354,-1.9734478704864167,9.58,4.500790051207023,fly,SHOTGUN,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
212,2022101300,1781,44852.0,141,SNAP,10.0,WAS,ball_snap,True,False,True,1.0,FLAT,6,WAS,CHI,20,30,Man,WR,263.62,189.95999999999998,87.86,17.733333333333334,0.45,0.69,0.05,90,2,2.0,2.0,6.0,2.0,10.0,WR,-0.0799999999999983,-16.64,-0.13999999999999996,-0.8500000000000001,11.599999999999966,25.75999999999999,2.1400000000000006,2,2,football,90.0799999237061,27.893332799275736,10.159999465942402,right,54504.0,4.426511041441105,-0.6064067902830983,10.14,4.000717774762551,fly,SHOTGUN,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
213,2022101300,2706,44852.0,122,SNAP,10.0,WAS,ball_snap,True,False,True,1.0,CROSS,10,WAS,CHI,10,100,Man,WR,356.68000000000006,345.73,96.74,23.32,4.11,4.22,0.39,100,2,2.0,2.0,6.0,2.0,10.0,WR,-0.4100000000000108,1.4600000000000009,3.22,1.7699999999999996,6.970000000000027,280.25000000000006,3.260000000000005,2,2,football,99.7600021362305,29.5400009155273,6.220000915527301,right,54504.0,4.5528123176779545,-0.6064067902830983,10.14,4.000717774762551,short,SHOTGUN,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
214,2022101300,2971,52581.0,116,SNAP,11.0,CHI,ball_snap,,True,,1.0,CROSS,1,CHI,WAS,43,53,Man,WR,80.67000000000002,41.15999999999997,51.0,33.36,0.08,0.2,0.01,53,2,2.0,2.0,6.0,2.0,10.0,WR,-0.20000000000000284,17.03,-1.16,-2.23,-311.46000000000004,27.650000000000034,2.0,2,2,football,52.560001373291,26.8899993896484,-6.470000610351601,left,53642.0,4.135565257615944,-0.8232553117559275,9.95,4.651176850059902,fly,SHOTGUN,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,2022102400,1660,47815.0,143,SNAP,8.0,CHI,ball_snap,False,True,True,1.0,SCREEN,10,CHI,NE,25,85,Man,WR,87.20999999999998,256.9,83.12,9.62,0.0,0.0,0.0,85,1,1.0,1.0,3.0,2.0,5.0,WR,,,,,,,1.8799999999999955,3,2,football,83.7600021362305,29.6700000762939,20.050000076293898,right,43700.0,7.860915977161948,1.624360215064371,9.75,3.8994041976980367,other,EMPTY,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1,2022102400,2793,48097.0,119,SNAP,16.0,NE,ball_snap,,True,,1.0,CROSS,2,NE,CHI,33,43,Man,WR,92.88,125.99000000000001,41.07,21.38,0.04,0.33,0.04,43,2,2.0,2.0,6.0,2.0,10.0,WR,0.3200000000000003,-0.6799999999999997,-1.81,-3.25,-36.5,-12.220000000000027,1.9299999999999997,3,2,football,42.75,29.5499992370605,8.169999237060502,right,52571.0,2.590019304947355,0.5331667386441648,9.05,4.393307483520744,short,SHOTGUN,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2,2022102311,1653,52457.0,112,SNAP,11.0,PIT,ball_snap,False,False,True,1.0,CROSS,7,PIT,MIA,7,103,Man,WR,91.06,103.60000000000002,100.31,19.06,0.36,0.96,0.04,103,2,2.0,2.0,6.0,4.0,8.0,WR,-0.06999999999999318,-19.140000000000004,-3.5100000000000002,-2.49,-86.10000000000002,-94.22999999999996,2.6899999999999977,3,2,football,102.459999084473,29.6900005340576,10.6300005340576,right,53465.0,5.928389325946808,0.009917828370818761,9.54,4.1052490027023545,fly,SHOTGUN,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
3,2022102311,3275,43454.0,192,SNAP,10.0,MIA,ball_snap,True,False,True,1.0,GO,3,MIA,PIT,43,67,Man,WR,318.36,341.62,50.03,41.25333333333334,4.21,2.16,0.42,53,2,2.0,2.0,6.0,,,WR,0.2600000000000051,9.100000000000001,-1.4800000000000004,1.4500000000000002,336.11,314.21000000000004,2.969999999999999,3,2,football,52.9499969482422,29.643332799275736,-11.610000534057601,left,46698.0,4.329999999999998,-0.083112209674437,10.59,4.815274820143886,short,SHOTGUN,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4,2022102311,3447,54517.0,117,SNAP,14.0,PIT,ball_snap,False,False,True,1.0,CORNER,10,PIT,MIA,40,50,Man,WR,79.14999999999998,353.36,46.57,31.6,0.09,0.18,0.01,50,1,1.0,1.0,3.0,1.0,6.0,WR,,,,,,,3.4299999999999997,3,2,football,49.2599983215332,23.8999996185303,-7.700000381469703,left,52438.0,9.120268636394432,0.7572173804510399,9.93,4.079430392221274,other,SHOTGUN,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5,2022102310,190,52433.0,96,SNAP,11.0,SF,ball_snap,True,False,True,1.0,SCREEN,10,SF,KC,19,29,Man,WR,157.18000000000006,176.16999999999996,84.28,25.793333333333337,7.32,1.35,0.74,91,2,2.0,2.0,6.0,2.0,10.0,WR,-3.759999999999991,-12.299999999999997,3.7300000000000004,-3.8299999999999996,22.68999999999994,-40.219999999999914,6.719999999999999,3,2,football,90.4099998474121,29.453334172566734,3.6600008392333976,right,52546.0,8.161868658585485,1.1545342629542585,9.89,4.063790758882877,fly,SHOTGUN,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
6,2022102310,214,47819.0,113,SNAP,19.0,SF,ball_snap,False,False,True,1.0,FLAT,4,SF,KC,13,23,Man,WR,307.52,23.159999999999968,92.17,26.493333333333336,0.58,1.52,0.05,97,2,2.0,2.0,6.0,2.0,10.0,WR,-1.9299999999999926,8.05,-3.79,0.61,11.829999999999927,270.67999999999995,4.829999999999998,3,2,football,97.4799995422363,23.523333867390935,-2.9699994659424007,left,53487.0,7.900025316415135,-0.4666075222776268,9.03,3.719997376475732,fly,SHOTGUN,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
7,2022102310,459,52433.0,94,SNAP,11.0,SF,ball_snap,True,False,True,1.0,HITCH,8,SF,KC,8,18,Man,WR,283.39,217.41000000000003,100.49,20.253333333333337,0.58,1.95,0.07,102,2,2.0,2.0,6.0,2.0,10.0,WR,0.5499999999999972,-11.409999999999997,-3.83,1.66,40.13000000000005,121.95999999999992,1.5100000000000051,3,2,football,102.3600006103516,29.523333867390935,9.270000534057598,right,52546.0,3.084493475434829,1.1545342629542585,9.89,4.063790758882877,fly,SHOTGUN,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
8,2022102310,1677,47819.0,124,SNAP,19.0,SF,ball_snap,True,False,True,1.0,CROSS,10,SF,KC,46,64,Man,WR,156.43000000000006,188.76,61.2,32.17,4.43,3.66,0.42,64,2,2.0,2.0,4.0,2.0,8.0,WR,-0.09999999999999432,11.720000000000002,-0.1200000000000001,1.4000000000000004,-171.0,-183.81999999999994,2.799999999999997,3,2,football,63.7299995422363,26.5599994659424,-5.610000534057601,left,54708.0,4.935605332682094,-0.4666075222776268,9.03,3.719997376475732,return,SHOTGUN,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
9,2022102310,1936,47819.0,113,SNAP,19.0,SF,ball_snap,False,False,True,1.0,CROSS,9,SF,KC,11,99,Man,WR,164.27999999999997,164.11,96.3,27.65,0.26,0.43,0.03,99,2,2.0,2.0,6.0,2.0,10.0,WR,-0.9399999999999977,-11.700000000000003,-2.88,-1.7900000000000003,-18.879999999999995,-16.220000000000027,2.700000000000003,3,2,football,98.9300003051758,23.8400001525879,-3.8099998474120973,left,53487.0,8.127736462263035,-0.4666075222776268,9.03,3.719997376475732,short,SHOTGUN,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
10,2022102310,4149,52625.0,73,SNAP,15.0,SF,ball_snap,,True,,1.0,HITCH,10,SF,KC,43,53,Man,WR,283.7,328.38,65.0,18.253333333333337,0.03,1.43,0.0,67,2,,2.0,6.0,2.0,12.0,WR,0.6099999999999994,-4.889999999999997,-4.91,-0.08000000000000007,142.89,92.01999999999998,2.0,3,2,football,67.3499984741211,31.263333638509135,13.010000305175797,right,52546.0,7.24254789421512,-2.9545582645107067,9.22,3.9993676631710753,short,SHOTGUN,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
11,2022102309,1412,42412.0,117,SNAP,16.0,SEA,ball_snap,True,False,True,1.0,CROSS,10,SEA,LAC,30,40,Man,WR,174.41999999999996,191.22000000000003,36.51,34.45,6.79,2.51,0.67,40,3,3.0,6.0,6.0,6.0,12.0,WR,-1.4500000000000028,-4.359999999999999,4.109999999999999,-3.3,-16.730000000000018,57.60999999999996,3.490000000000002,3,2,football,39.5299987792969,29.9200000762939,-4.529999923706104,left,46775.0,6.549045732013175,-1.2439780323350398,9.68,4.118441649196366,short,SINGLEBACK,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
12,2022102309,1581,42794.0,108,SNAP,1.0,LAC,ball_snap,True,False,True,1.0,GO,3,LAC,SEA,13,23,Man,WR,0.7899999999999636,2.3100000000000023,93.39,25.233333333333334,7.41,1.04,0.75,97,2,2.0,2.0,6.0,4.0,10.0,WR,-0.8299999999999983,10.579999999999998,7.15,0.10000000000000009,-13.520000000000039,-275.07000000000005,3.6099999999999994,3,2,football,95.7000007629395,23.723332722981734,-1.5100006103516002,left,52435.0,4.8708315511830245,2.314504999179917,9.48,3.710462820616555,fly,SHOTGUN,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
13,2022102308,137,47932.0,181,SNAP,13.0,LV,ball_snap,,True,,1.0,GO,7,LV,HOU,27,83,Man,WR,246.49,275.33,34.81,35.443333333333335,0.15,1.34,0.01,37,1,1.0,1.0,3.0,2.0,5.0,WR,,,,,,,2.1899999999999977,3,2,football,37.019996643066406,23.633332570393836,-11.810000762939499,left,44964.0,7.600190787078966,1.4761695399388879,9.27,3.7685706058511865,other,EMPTY,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
14,2022102308,971,41246.0,123,SNAP,13.0,HOU,ball_snap,True,False,True,1.0,HITCH,9,HOU,LV,13,23,Man,WR,277.26,170.51,94.76,39.053333333333335,0.62,0.62,0.06,97,2,2.0,2.0,6.0,2.0,12.0,WR,0.04000000000000625,-4.810000000000002,-0.26,-0.5499999999999999,-15.590000000000032,103.92999999999995,2.239999999999995,3,2,football,96.4400005340576,29.533334096272835,-9.5199992370605,left,47817.0,5.349859811247395,-0.30753558831721856,10.25,4.3961968490598,short,SHOTGUN,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
15,2022102307,2333,52423.0,133,SNAP,10.0,DEN,ball_snap,True,False,True,1.0,CROSS,6,DEN,NYJ,43,67,Man,WR,267.68,327.71000000000004,50.44,17.683333333333337,1.82,1.03,0.18,53,2,2.0,2.0,6.0,2.0,12.0,WR,0.7999999999999972,5.190000000000005,-2.08,0.21000000000000008,323.06000000000006,255.64000000000004,2.5600000000000023,3,2,football,51.980003356933594,29.453334172566734,11.770000839233397,right,53583.0,3.2218783341398836,0.13526321920410803,10.24,4.322241756638459,short,SHOTGUN,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
